Start Date,1/1/00,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,USDKRW Curncy,,,,,,USDJPY Curncy,,,,,,USDCNY Curncy,,,,,,USDEUR Curncy,,,,,
,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day
Dates,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D
10月15日2009年,1155.15,#N/A N/A,23.1,32.05,19.36,10.79,90.56,#N/A N/A,50.65,44.79,57.99,80.56,6.8284,#N/A N/A,53.9142,49.2212,59.31,78.0002,0.669,#N/A N/A,31.5639,37.055,27.5945,11.5096
10月16日2009年,1164,#N/A N/A,32.82,35.62,35.23,51.09,90.89,#N/A N/A,53.32,46.13,61.44,84.85,6.8268,#N/A N/A,48.1316,46.72,50.1557,50.8161,0.6709,#N/A N/A,35.1279,38.443,33.5485,36.5236
10月19日2009年,1171.2,#N/A N/A,39.51,38.34,45.11,68.47,90.55,#N/A N/A,50.3,44.96,56.1,63.27,6.8268,#N/A N/A,48.1316,46.72,50.1557,50.8161,0.6682,#N/A N/A,32.5349,37.236,29.6506,22.791
10月20日2009年,1165.83,#N/A N/A,36.58,37.13,39.99,48.99,90.78,#N/A N/A,52.27,45.92,58.83,70.8,6.8266,#N/A N/A,47.3946,46.4046,48.9602,46.2798,0.6691,#N/A N/A,34.2764,37.9082,32.5878,35.0091
10月21日2009年,1179.1,#N/A N/A,47.03,41.83,54.39,75.17,90.97,#N/A N/A,53.9,46.71,61.07,76.72,6.8275,#N/A N/A,51.0283,48.0378,54.456,66.4787,0.6659,#N/A N/A,31.1932,36.4714,27.9243,18.9856
10月22日2009年,1189.75,#N/A N/A,53.64,45.23,62.51,84.65,91.3,#N/A N/A,56.66,48.08,64.81,84.77,6.8291,#N/A N/A,56.7481,50.7952,62.5261,83.2617,0.6652,#N/A N/A,30.546,36.1613,26.9743,16.5066
10月23日2009年,1181.25,#N/A N/A,48.45,43.14,53.89,58.09,92.06,#N/A N/A,62.27,51.06,71.84,93.06,6.8286,#N/A N/A,54.6019,49.9385,58.8595,67.4354,0.6663,#N/A N/A,32.9022,37.0318,31.117,36.1562
10月26日2009年,1177.9,#N/A N/A,46.53,42.35,50.79,49,92.19,#N/A N/A,63.15,51.56,72.88,93.91,6.8278,#N/A N/A,51.2613,48.5823,53.2398,46.3096,0.6722,#N/A N/A,43.8962,41.4608,48.6834,77.935
10月27日2009年,1184.5,#N/A N/A,50.66,44.44,56.36,65.13,91.8,#N/A N/A,58.73,49.99,64.79,60.53,6.8295,#N/A N/A,57.2471,51.479,61.9294,73.1355,0.6755,#N/A N/A,48.936,43.75,55.7793,85.7555
10月28日2009年,1195.35,#N/A N/A,56.6,47.66,63.91,80.41,90.76,#N/A N/A,48.9,46.14,48.61,25,6.8281,#N/A N/A,51.6241,49.1214,52.8331,45.2234,0.68,#N/A N/A,54.8871,46.6908,63.5182,91.7422
10月29日2009年,1195.9,#N/A N/A,56.88,47.82,64.27,81.04,91.41,#N/A N/A,54.08,48.7,56.29,51.62,6.828,#N/A N/A,51.237,48.9558,52.2168,43.4469,0.6747,#N/A N/A,47.8186,43.8948,51.5619,52.6499
10月30日2009年,1182.05,#N/A N/A,48.33,44.32,50.33,36.54,90.09,#N/A N/A,44.28,44.27,41.97,24.8,6.8275,#N/A N/A,49.2484,48.1164,49.0015,33.5592,0.6793,#N/A N/A,53.4249,46.7575,59.0823,69.5448
11月2日2009年,1182.5,#N/A N/A,48.6,44.45,50.72,38.19,90.21,#N/A N/A,45.25,44.75,43.44,29.78,6.8279,#N/A N/A,50.8905,48.8423,51.6794,47.8117,0.6768,#N/A N/A,50.2642,45.4536,53.96,53.8741
11月3日2009年,1182.05,#N/A N/A,48.33,44.34,50.27,36.76,90.34,#N/A N/A,46.34,45.27,45.13,36.59,6.8279,#N/A N/A,50.8905,48.8423,51.6794,47.8117,0.6792,#N/A N/A,53.1309,46.9235,57.9018,65.1743
11月4日2009年,1178.4,#N/A N/A,46.07,43.42,46.55,25.22,90.73,#N/A N/A,49.59,46.82,50.18,55.87,6.827,#N/A N/A,46.9283,47.2505,44.9571,22.9205,0.6729,#N/A N/A,45.6866,43.7239,46.2166,33.1738
11月5日2009年,1179.72,#N/A N/A,47.04,43.86,48.11,36.1,90.71,#N/A N/A,49.42,46.75,49.91,54.59,6.8276,#N/A N/A,49.7378,48.4101,49.8496,49.3101,0.6724,#N/A N/A,45.146,43.4804,45.3985,31.3418
11月6日2009年,1167.45,#N/A N/A,39.91,40.82,36.84,11.92,89.88,#N/A N/A,43.02,43.92,40.05,22.54,6.8274,#N/A N/A,48.8103,48.0459,48.2416,42.1028,0.6735,#N/A N/A,46.642,44.1876,47.6901,41.9253
11月9日2009年,1160.8,#N/A N/A,36.66,39.3,32.23,7.71,89.93,#N/A N/A,43.49,44.13,40.84,26.44,6.827,#N/A N/A,46.9254,47.3095,44.9772,29.2687,0.6667,#N/A N/A,39.4749,40.914,36.9154,17.2577
11月10日2009年,1162,#N/A N/A,37.65,39.72,33.91,15.75,89.81,#N/A N/A,42.58,43.72,39.44,22.38,6.8268,#N/A N/A,45.9695,46.9374,43.328,23.8224,0.6669,#N/A N/A,39.7681,41.0469,37.3835,19.3511
11月11日2009年,1157.95,#N/A N/A,35.63,38.78,31,10.93,89.87,#N/A N/A,43.22,43.99,40.59,30.4,6.8259,#N/A N/A,41.8393,45.2797,36.5444,10.5594,0.6673,#N/A N/A,40.3899,41.3199,38.4118,25.0407
11月12日2009年,1157.5,#N/A N/A,35.41,38.68,30.67,10.4,90.37,#N/A N/A,48.42,46.19,49.57,69.62,6.8267,#N/A N/A,46.4454,47.0009,45.1344,48.666,0.6734,#N/A N/A,49.0321,45.3156,51.949,71.3215
11月13日2009年,1160.33,#N/A N/A,38.07,39.74,35.52,38.54,89.66,#N/A N/A,42.47,43.67,39.93,31.64,6.8263,#N/A N/A,44.5458,46.2485,41.9408,36.881,0.671,#N/A N/A,46.1944,44.0936,47.343,52.2741
11月16日2009年,1154.93,#N/A N/A,35.1,38.43,30.88,20.3,89.06,#N/A N/A,38.2,41.67,33.69,18.71,6.8269,#N/A N/A,47.9825,47.5514,48.1338,59.1426,0.668,#N/A N/A,42.8557,42.6078,42.0946,34.8321
11月17日2009年,1154.3,#N/A N/A,34.75,38.28,30.36,18.74,89.25,#N/A N/A,40.25,42.53,37.19,31.92,6.8266,#N/A N/A,46.433,46.9626,45.4093,46.7708,0.6722,#N/A N/A,48.4708,45.2782,50.7022,61.6816
11月18日2009年,1153.13,#N/A N/A,34.09,37.99,29.33,15.45,89.32,#N/A N/A,41.03,42.85,38.53,37.54,6.827,#N/A N/A,48.8068,47.8533,49.6816,62.4716,0.6683,#N/A N/A,44.1341,43.3411,43.8871,39.1912
11月19日2009年,1157.15,#N/A N/A,38.44,39.61,37.54,55.63,88.98,#N/A N/A,38.42,41.68,34.5,23.45,6.8285,#N/A N/A,56.5778,51.0426,62.1713,85.8873,0.67,#N/A N/A,46.3859,44.4135,47.3571,50.8975
11月20日2009年,1159.05,#N/A N/A,40.44,40.37,41.17,66.81,88.89,#N/A N/A,37.73,41.37,33.46,20.41,6.8279,#N/A N/A,53.1053,49.7827,55.9248,62.4922,0.6729,#N/A N/A,50.0822,46.2101,52.9417,67.1027
11月23日2009年,1155.78,#N/A N/A,38.14,39.48,37,40.48,88.97,#N/A N/A,38.78,41.77,35.41,32.14,6.8311,#N/A N/A,65.3279,55.8018,72.5018,88.2019,0.6684,#N/A N/A,44.9083,43.9308,44.6693,37.9504
11月24日2009年,1156.85,#N/A N/A,39.36,39.93,39.26,50.13,88.5,#N/A N/A,35.06,40.12,29.66,13.98,6.8304,#N/A N/A,61.5487,54.3282,66.3597,72.0067,0.6681,#N/A N/A,44.5777,43.7819,44.1519,36.3703
11月25日2009年,1153.4,#N/A N/A,36.85,38.97,34.74,28.1,87.35,#N/A N/A,27.99,36.47,20.5,4.55,6.8273,#N/A N/A,48.2397,48.4649,46.6641,32.4394,0.6608,#N/A N/A,37.3682,40.3394,33.5222,14.4344
11月26日2009年,1155.35,#N/A N/A,39.21,39.82,39.19,47.62,86.59,#N/A N/A,24.48,34.33,16.67,2.73,6.8266,#N/A N/A,45.8298,47.2732,43.3925,27.3492,0.6658,#N/A N/A,44.0435,43.4878,43.9248,47.1703
11月27日2009年,1175.35,#N/A N/A,56.97,47.54,65.99,89.88,86.53,#N/A N/A,24.22,34.17,16.4,2.6,6.8285,#N/A N/A,52.7322,50.6786,53.3745,55.6701,0.6672,#N/A N/A,45.7858,44.3386,46.559,54.4841
11月30日2009年,1162.85,#N/A N/A,47.61,43.9,50.38,51.17,86.41,#N/A N/A,23.68,33.83,15.82,2.29,6.8274,#N/A N/A,48.8513,48.7913,47.8759,41.5905,0.6665,#N/A N/A,45.0308,43.996,45.3604,49.3591
12月1日2009年,1161.13,#N/A N/A,46.48,43.42,48.6,47,86.68,#N/A N/A,27.58,35.3,22.75,30.4,6.8262,#N/A N/A,44.9635,46.8234,42.5022,29.4163,0.6631,#N/A N/A,41.4552,42.3517,39.7664,29.2877
12月2日2009年,1153.93,#N/A N/A,41.98,41.49,41.67,31.07,87.39,#N/A N/A,36.74,38.99,37.86,67.4,6.8263,#N/A N/A,45.3538,47.0077,43.1009,31.9078,0.6647,#N/A N/A,43.7199,43.3818,43.4579,45.0582
12月3日2009年,1155.2,#N/A N/A,43.02,41.96,43.27,36.74,88.26,#N/A N/A,45.79,43.1,51.06,83.51,6.827,#N/A N/A,48.1269,48.3047,47.4132,50.3204,0.6643,#N/A N/A,43.2693,43.1822,42.7215,41.5807
12月4日2009年,1152.93,#N/A N/A,41.58,41.34,41,30.1,90.56,#N/A N/A,61.47,51.95,70.01,94.43,6.827,#N/A N/A,48.1269,48.3047,47.4132,50.3204,0.673,#N/A N/A,54.3025,48.5115,59.5098,83.394
12月7日2009年,1153.38,#N/A N/A,42,41.52,41.69,33.67,89.51,#N/A N/A,53.82,48.39,58.4,64.97,6.8294,#N/A N/A,56.8364,52.5648,60.4273,83.9016,0.6745,#N/A N/A,55.8951,49.3587,61.6879,85.9878
12月8日2009年,1155.2,#N/A N/A,43.74,42.25,44.6,49.34,88.43,#N/A N/A,47.29,45.11,49,43.86,6.8276,#N/A N/A,50.0491,49.4059,49.9891,47.6592,0.6801,#N/A N/A,61.3157,52.3846,68.7486,92.5255
12月9日2009年,1161.7,#N/A N/A,49.57,44.78,53.86,77.64,87.87,#N/A N/A,44.3,43.52,44.79,35.01,6.8276,#N/A N/A,50.0491,49.4059,49.9891,47.6592,0.6791,#N/A N/A,59.9,51.8127,66.2942,82.2467
12月10日2009年,1165.43,#N/A N/A,52.61,46.18,58.36,84.9,88.2,#N/A N/A,46.45,44.71,47.76,44.85,6.8268,#N/A N/A,47.147,48.0331,45.562,33.2824,0.6788,#N/A N/A,59.4565,51.6377,65.5049,78.3308
12月11日2009年,1164.05,#N/A N/A,51.38,45.74,56.08,71.94,89.1,#N/A N/A,51.91,47.79,55.17,65.94,6.8277,#N/A N/A,50.6163,49.661,51.0487,55.7883,0.6839,#N/A N/A,64.2964,54.3486,71.9026,90.213
12月14日2009年,1157.13,#N/A N/A,45.61,43.56,45.98,33.48,88.62,#N/A N/A,49.04,46.37,50.84,50.49,6.8283,#N/A N/A,52.8388,50.7255,54.489,66.9403,0.6823,#N/A N/A,61.8037,53.3776,67.4851,71.7089
12月15日2009年,1161.55,#N/A N/A,49.51,45.28,52.17,56.01,89.61,#N/A N/A,54.62,49.58,58.41,71.29,6.828,#N/A N/A,51.5886,50.1767,52.4168,56.2911,0.6879,#N/A N/A,66.6736,56.2103,73.8186,86.3779
12月16日2009年,1165,#N/A N/A,52.38,46.6,56.55,68.5,89.78,#N/A N/A,55.52,50.11,59.61,74.1,6.828,#N/A N/A,51.5886,50.1767,52.4168,56.2911,0.6882,#N/A N/A,66.9169,56.3573,74.1224,86.9228
12月17日2009年,1177.85,#N/A N/A,61.22,51.12,68.59,87.82,89.97,#N/A N/A,56.56,50.71,61.03,77.74,6.8285,#N/A N/A,53.7058,51.12,55.9503,72.6232,0.6975,#N/A N/A,73.401,60.5978,81.5774,95.4275
12月18日2009年,1176,#N/A N/A,59.51,50.48,65.64,77.55,90.5,#N/A N/A,59.4,52.37,64.89,85.99,6.8281,#N/A N/A,51.7558,50.3314,52.4452,50.1407,0.6973,#N/A N/A,73.0693,60.4671,81.0127,93.4667
12月21日2009年,1183.65,#N/A N/A,64,52.99,71.36,86.99,91.17,#N/A N/A,62.72,54.37,69.22,91.77,6.8286,#N/A N/A,54.004,51.3028,56.2955,68.4526,0.7005,#N/A N/A,75.0146,61.8298,83.1163,95.6244
12月22日2009年,1180.05,#N/A N/A,60.59,51.71,65.58,67.08,91.84,#N/A N/A,65.74,56.27,72.98,94.92,6.8278,#N/A N/A,49.99,49.6941,49.1348,36.3829,0.7018,#N/A N/A,75.7801,62.3748,83.9299,96.3575
12月23日2009年,1183.6,#N/A N/A,62.7,52.87,68.42,75.41,91.64,#N/A N/A,64.08,55.56,70.11,81.04,6.8284,#N/A N/A,52.8223,50.8889,54.0647,58.3401,0.6975,#N/A N/A,68.3242,59.4691,71.1674,52.6181
12月24日2009年,1175.05,#N/A N/A,55.07,49.9,55.92,39.4,91.54,#N/A N/A,63.21,55.19,68.59,73.04,6.8279,#N/A N/A,50.2674,49.8678,49.5614,40.7564,0.6954,#N/A N/A,64.9626,58.1017,65.6801,39.4874
12月25日2009年,1174.6,#N/A N/A,54.69,49.74,55.32,37.97,91.3,#N/A N/A,61.08,54.31,64.8,53.87,6.8271,#N/A N/A,46.4003,48.265,43.0994,23.6494,0.6939,#N/A N/A,62.5937,57.131,61.8481,31.1569
12月28日2009年,1170.18,#N/A N/A,50.99,48.25,49.48,24.73,91.63,#N/A N/A,62.93,55.33,67.57,70.07,6.8302,#N/A N/A,59.426,54.17,63.7204,77.8033,0.6955,#N/A N/A,64.0976,57.907,64.3444,48.5303
12月29日2009年,1171.25,#N/A N/A,51.84,48.63,50.89,33.19,92,#N/A N/A,64.94,56.45,70.5,81.18,6.8293,#N/A N/A,55.2296,52.3746,56.9763,59.4427,0.6967,#N/A N/A,65.2268,58.4899,66.2099,59.9116
12月30日2009年,1164.7,#N/A N/A,46.53,46.43,42.67,16.34,92.44,#N/A N/A,67.22,57.75,73.68,88.68,6.8255,#N/A N/A,41.8061,45.7513,37.9152,23.8286,0.6974,#N/A N/A,65.9006,58.834,67.3315,66.4107
12月31日2009年,1164,#N/A N/A,45.99,46.2,41.85,15.11,93.03,#N/A N/A,70.03,59.44,77.36,93.72,6.8271,#N/A N/A,47.5829,48.5835,46.4079,44.7393,0.6978,#N/A N/A,66.3024,59.0347,68.0141,70.5088
1月1日2010年,1164,#N/A N/A,45.99,46.2,41.85,15.11,93.04,#N/A N/A,70.08,59.47,77.42,93.79,6.8271,#N/A N/A,47.5829,48.5835,46.4079,44.7393,0.6961,#N/A N/A,62.9097,57.7958,61.8367,39.6611
1月4日2010年,1154.6,#N/A N/A,39.35,43.21,32.5,6,92.51,#N/A N/A,64.34,57.27,66.82,49.65,6.8273,#N/A N/A,48.2741,48.9282,47.4193,47.4444,0.6938,#N/A N/A,58.5449,56.1466,54.3266,21.0084
1月5日2010年,1140.5,#N/A N/A,31.91,39.27,23.6,2.55,91.72,#N/A N/A,56.86,54.19,54.35,24.19,6.8272,#N/A N/A,47.9338,48.7591,46.9212,45.7642,0.6961,#N/A N/A,61.427,57.404,59.8169,53.6829
1月6日2010年,1136.4,#N/A N/A,30.13,38.22,21.66,2.04,92.32,#N/A N/A,60.61,56.05,60.63,52.14,6.8274,#N/A N/A,48.7126,49.123,48.1468,50.973,0.694,#N/A N/A,57.4964,55.8904,53.2428,34.269
1月7日2010年,1135.35,#N/A N/A,29.67,37.96,21.15,1.89,93.37,#N/A N/A,66.14,59.06,69.02,75.68,6.8275,#N/A N/A,49.1224,49.3091,48.8116,54.2671,0.6989,#N/A N/A,63.3839,58.5298,63.7119,70.9892
1月8日2010年,1130.75,#N/A N/A,27.69,36.79,18.99,1.29,92.66,#N/A N/A,60,56.36,59.39,50.49,6.8276,#N/A N/A,49.5565,49.5003,49.5395,58.4543,0.694,#N/A N/A,55.1561,55.118,50.8925,38.6238
1月11日2010年,1119.95,#N/A N/A,23.69,34.22,14.95,0.6,92.09,#N/A N/A,55.54,54.3,52.74,36.05,6.8263,#N/A N/A,44.269,47.1111,41.0111,20.9862,0.689,#N/A N/A,48.2705,51.9231,41.3431,22.7488
1月12日2010年,1123.75,#N/A N/A,27.65,35.85,21.56,22.32,90.98,#N/A N/A,48.05,50.57,42.36,19.63,6.8271,#N/A N/A,47.9495,48.6877,47.2929,50.3581,0.6903,#N/A N/A,50.0176,52.6611,44.395,33.4211
1月13日2010年,1125.45,#N/A N/A,29.42,36.58,24.51,32.26,91.37,#N/A N/A,50.58,51.78,46.52,35.19,6.8267,#N/A N/A,46.3029,47.9484,44.6201,39.3792,0.6892,#N/A N/A,48.5242,51.9629,42.3,28.4352
1月14日2010年,1120.75,#N/A N/A,27.42,35.43,21.94,21.08,91.21,#N/A N/A,49.51,51.25,45.02,31.44,6.8272,#N/A N/A,48.6754,48.9508,48.6974,56.9693,0.6897,#N/A N/A,49.2657,52.2605,43.6595,35.0425
1月15日2010年,1123.08,#N/A N/A,29.96,36.45,26.25,37.25,90.77,#N/A N/A,46.62,49.8,40.94,21.85,6.827,#N/A N/A,47.7663,48.5638,47.1357,48.5217,0.6951,#N/A N/A,56.5461,55.3514,56.1991,73.9721
1月18日2010年,1124.6,#N/A N/A,31.63,37.12,29.12,47.73,90.79,#N/A N/A,46.77,49.87,41.21,23.44,6.8269,#N/A N/A,47.2907,48.366,46.3005,43.6655,0.6952,#N/A N/A,56.6701,55.4067,56.4013,74.3984
1月19日2010年,1127.3,#N/A N/A,34.63,38.32,34.24,63.83,91.15,#N/A N/A,49.56,51.07,46.24,50.61,6.8277,#N/A N/A,51.455,50.0496,53.6862,74.4049,0.6999,#N/A N/A,62.1388,57.9399,64.954,88.1167
1月20日2010年,1138.05,#N/A N/A,44.96,42.81,50.31,87.26,91.24,#N/A N/A,50.26,51.38,47.5,56.41,6.8271,#N/A N/A,48.3685,48.8147,48.1039,46.1035,0.7089,#N/A N/A,69.9578,62.1943,75.3647,95.3199
1月21日2010年,1137.3,#N/A N/A,44.43,42.58,49.37,81.72,90.43,#N/A N/A,44.28,48.58,38.37,21.82,6.8269,#N/A N/A,47.349,48.4029,46.2986,38.7364,0.71,#N/A N/A,70.7528,62.6717,76.3315,95.788
1月22日2010年,1150.85,#N/A N/A,54.76,47.69,63.38,93.28,89.82,#N/A N/A,40.39,46.6,33,12.89,6.827,#N/A N/A,47.9399,48.627,47.4088,45.2929,0.7073,#N/A N/A,66.1271,60.7247,68.8686,70.0083
1月25日2010年,1150.15,#N/A N/A,54.2,47.47,62.37,88.92,90.28,#N/A N/A,44.36,48.24,40.11,40.45,6.827,#N/A N/A,47.9399,48.627,47.4088,45.2929,0.7067,#N/A N/A,65.1084,60.294,67.2255,64.2449
1月26日2010年,1163.25,#N/A N/A,62.03,51.87,71.78,95.21,89.65,#N/A N/A,40.39,46.22,34.48,24.52,6.8268,#N/A N/A,46.7236,48.179,45.0512,30.5705,0.7106,#N/A N/A,68.5047,62.1012,72.0942,80.1655
1月27日2010年,1159.9,#N/A N/A,59.24,50.75,66.96,78.19,90.01,#N/A N/A,43.5,47.52,39.91,43.57,6.8269,#N/A N/A,47.4416,48.4248,46.5465,44.1789,0.713,#N/A N/A,70.4133,63.1683,74.6965,85.9431
1月28日2010年,1151.5,#N/A N/A,52.83,48.04,56.31,46.76,89.92,#N/A N/A,42.9,47.23,39,39.8,6.8268,#N/A N/A,46.7629,48.1884,45.1639,34.1412,0.7157,#N/A N/A,72.437,64.337,77.3677,90.5757
1月29日2010年,1161.65,#N/A N/A,58.65,51.29,64.08,69.2,90.27,#N/A N/A,46.03,48.51,44.52,59.99,6.8269,#N/A N/A,47.5707,48.4488,46.937,50.8813,0.7214,#N/A N/A,76.1463,66.6482,81.9045,95.3884
2月1日2010年,1169.45,#N/A N/A,62.49,53.59,68.86,79.27,90.61,#N/A N/A,48.97,49.74,49.52,73.12,6.8275,#N/A N/A,52.2519,50.0081,56.4438,85.0596,0.7178,#N/A N/A,69.7609,63.9408,71.6932,64.287
2月2日2010年,1159.83,#N/A N/A,55.63,50.54,58.12,49.39,90.38,#N/A N/A,47.1,48.92,46.35,54.85,6.8272,#N/A N/A,49.855,49.2377,51.2763,55.8914,0.7161,#N/A N/A,66.9076,62.6967,67.2397,52.2254
2月3日2010年,1149.25,#N/A N/A,49.24,47.47,48.71,30.45,90.98,#N/A N/A,52.21,51.09,54.85,77.17,6.8266,#N/A N/A,45.3721,47.7169,42.518,27.5497,0.7198,#N/A N/A,69.8025,64.2623,71.5647,70.3728
2月4日2010年,1150.9,#N/A N/A,50.2,47.98,50.13,36.18,89.06,#N/A N/A,39.17,44.79,34.92,22.88,6.8269,#N/A N/A,47.8949,48.5391,47.5567,47.5117,0.7287,#N/A N/A,75.3814,67.6417,79.0494,87.502
2月5日2010年,1169.45,#N/A N/A,59.49,53.26,63.04,73.27,89.25,#N/A N/A,40.75,45.48,37.45,30.17,6.8265,#N/A N/A,44.9165,47.5086,42.0303,30.6319,0.7312,#N/A N/A,76.6845,68.5071,80.6582,89.9502
2月8日2010年,1171.88,#N/A N/A,60.53,53.9,64.39,76.01,89.26,#N/A N/A,40.84,45.52,37.6,30.69,6.8266,#N/A N/A,45.8235,47.7952,43.865,38.7872,0.7327,#N/A N/A,77.4555,69.0213,81.6114,91.4564
2月9日2010年,1163.75,#N/A N/A,55.41,51.48,56.57,50.19,89.7,#N/A N/A,44.68,47.15,43.97,53.45,6.8268,#N/A N/A,47.6792,48.3784,47.5966,54.7476,0.7248,#N/A N/A,65.2222,63.3828,63.1674,41.8754
2月10日2010年,1160.2,#N/A N/A,53.29,50.45,53.39,41.06,89.94,#N/A N/A,46.72,48.03,47.27,63.31,6.832,#N/A N/A,73.2932,60.3052,82.2023,95.9483,0.728,#N/A N/A,67.4639,64.5947,66.6065,56.2773
2月11日2010年,1156.85,#N/A N/A,51.3,49.49,50.37,32.65,89.77,#N/A N/A,45.44,47.45,45.15,51.68,6.8339,#N/A N/A,77.6069,63.4933,86.0021,97.2971,0.7303,#N/A N/A,69.01,65.4452,68.9507,65.4949
2月12日2010年,1151.4,#N/A N/A,48.14,47.96,45.66,21.77,89.96,#N/A N/A,47.18,48.17,48.08,63.06,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7336,#N/A N/A,71.1298,66.6346,72.1108,76.2642
2月15日2010年,1156,#N/A N/A,50.89,49.33,50.09,44.98,90.02,#N/A N/A,47.74,48.4,49.04,66.76,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7354,#N/A N/A,72.245,67.2704,73.7502,81.0925
2月16日2010年,1151.55,#N/A N/A,48.23,48.06,46.01,31.44,90.14,#N/A N/A,48.92,48.87,51.09,74.45,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7263,#N/A N/A,59.6912,61.1744,55.2714,31.8938
2月17日2010年,1142.2,#N/A N/A,43.12,45.52,38.57,16.14,91.26,#N/A N/A,58.35,53.02,65.61,93.97,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7349,#N/A N/A,65.7486,64.3342,64.6803,63.3847
2月18日2010年,1150.47,#N/A N/A,48.33,48.03,47.08,49.05,91.81,#N/A N/A,62.06,54.88,70.45,96.14,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7392,#N/A N/A,68.3127,65.7748,68.4173,72.8128
2月19日2010年,1160.5,#N/A N/A,53.85,50.88,55.5,70.27,91.52,#N/A N/A,59.07,53.72,65.02,74.83,6.8334,#N/A N/A,74.21,62.1348,80.8894,85.9967,0.7346,#N/A N/A,62.8889,62.9604,60.6894,51.524
2月22日2010年,1147.4,#N/A N/A,46.82,47.37,44.99,38.69,91.14,#N/A N/A,55.32,52.22,58.38,52.12,6.8265,#N/A N/A,44.9617,47.5961,42.0654,25.2623,0.7355,#N/A N/A,63.4996,63.2784,61.643,55.3548
2月23日2010年,1148.3,#N/A N/A,47.33,47.63,45.78,41.41,90.22,#N/A N/A,47.46,48.82,45.68,24.79,6.8265,#N/A N/A,44.9617,47.5961,42.0654,25.2623,0.7404,#N/A N/A,66.711,64.9723,66.605,72.8662
2月24日2010年,1153.25,#N/A N/A,50.15,49.04,50.22,57.08,90.15,#N/A N/A,46.91,48.57,44.85,23.39,6.827,#N/A N/A,46.7263,48.5301,44.5081,32.9796,0.7387,#N/A N/A,64.5878,63.9142,63.4036,60.514
2月25日2010年,1163.25,#N/A N/A,55.36,51.77,58.04,76.29,89.08,#N/A N/A,39.44,44.94,34.12,10.2,6.8268,#N/A N/A,46.0898,48.1748,43.6793,31.0555,0.7381,#N/A N/A,63.8158,63.5364,62.2163,55.5304
2月26日2010年,1159.85,#N/A N/A,53.32,50.81,54.75,62.11,88.97,#N/A N/A,38.75,44.59,33.2,9.38,6.8261,#N/A N/A,43.8388,46.9309,40.6957,23.7739,0.7337,#N/A N/A,58.3116,60.8095,53.8903,29.136
3月1日2010年,1154.15,#N/A N/A,49.99,49.24,49.47,42.33,89.13,#N/A N/A,40.37,45.24,36.02,22.85,6.8263,#N/A N/A,44.6702,47.3328,41.9698,30.7343,0.7374,#N/A N/A,61.3319,62.22,59.0718,55.6974
3月2日2010年,1152.65,#N/A N/A,49.13,48.83,48.09,37.6,88.85,#N/A N/A,38.46,44.3,33.26,16.44,6.8266,#N/A N/A,45.9626,47.9446,44.0001,42.5396,0.7344,#N/A N/A,57.6828,60.3968,53.5798,38.2572
3月3日2010年,1146.4,#N/A N/A,45.57,47.13,42.55,22.14,88.47,#N/A N/A,35.96,43.04,29.77,10.46,6.8258,#N/A N/A,43.0734,46.456,39.8205,25.295,0.7301,#N/A N/A,52.8307,57.8818,46.5944,22.8645
3月4日2010年,1145.35,#N/A N/A,44.98,46.84,41.64,20.06,89.02,#N/A N/A,41.84,45.36,40.01,49.96,6.8265,#N/A N/A,46.2568,47.9197,44.9665,51.2388,0.7363,#N/A N/A,58.2799,60.3448,55.917,58.7554
3月5日2010年,1140.3,#N/A N/A,42.16,45.48,37.34,11.96,90.28,#N/A N/A,52.58,50.17,56.39,80.11,6.8265,#N/A N/A,46.2568,47.9197,44.9665,51.2388,0.734,#N/A N/A,55.7088,59.0203,52.12,46.6714
3月8日2010年,1132.53,#N/A N/A,38.19,43.47,31.67,6.19,90.31,#N/A N/A,52.8,50.28,56.71,80.53,6.8264,#N/A N/A,45.8321,47.7202,44.2818,46.0935,0.7335,#N/A N/A,55.1393,58.7304,51.2685,43.7382
